country,chosen_formation,name,positions,role,overall_rating,potential,preferred_foot,height_cm,weight_kgs,predicted_score,age,nationality,weak_foot(1-5),skill_moves(1-5),national_rating,national_team_position,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
Romania,4-3-3,R. Marin,CM,MF,76.0,82,Right,175.26,69.9,873.0318636363621,22,Romania,4,4,72.0,SUB,76,68,55,77,73,76,78,76,81,76,71,68,73,67,70,84,65,79,65,78,66,70,75,76,68,71,65,59,57
Romania,4-3-3,N. Stanciu,CAM,MF,75.0,80,Right,170.18,71.2,873.0318636363621,25,Romania,4,3,72.0,LCM,77,70,66,74,65,77,77,80,73,78,70,69,77,70,78,73,63,67,61,77,60,42,70,75,66,66,23,30,32
Romania,4-3-3,C. Budescu,CAM,MF,75.0,75,Right,182.88,84.8,873.0318636363621,30,Romania,3,3,,,66,70,54,76,65,76,83,79,73,80,58,59,67,76,70,79,46,54,64,76,65,47,70,79,75,67,48,45,52
Romania,4-3-3,F. Andone,ST,FW,77.0,81,Right,154.94,78.0,873.0318636363621,25,Romania,3,3,,,62,75,76,67,74,72,58,55,53,75,78,75,78,83,69,77,78,86,74,72,86,51,83,67,74,85,46,52,38
Romania,4-3-3,A. Mitriţă,LW,FW,74.0,80,Right,170.18,64.9,873.0318636363621,24,Romania,5,3,72.0,SUB,63,69,31,70,63,76,68,69,58,76,89,85,89,77,89,73,34,69,50,64,49,22,73,68,46,66,32,21,27
Romania,4-3-3,C. Keşerü,ST,FW,73.0,73,Left,152.4,71.2,873.0318636363621,32,Romania,3,2,,,67,76,69,66,70,62,68,71,58,66,73,65,59,76,78,80,64,72,72,69,40,47,79,69,75,70,32,32,28
Russia,5-3-2,I. Akinfeev,GK,GK,80.0,80,Right,185.42,78.0,873.2757499999984,32,Russia,3,1,77.0,GK,19,13,18,23,10,15,19,13,22,22,51,50,53,71,45,24,62,35,72,13,24,17,11,59,10,67,18,13,13
Russia,5-3-2,Mário Fernandes,RWB,DF,82.0,82,Right,187.96,79.8,873.2757499999984,28,Russia,3,3,77.0,RB,74,56,72,82,52,80,66,39,71,79,79,85,79,80,61,71,84,87,75,58,77,78,76,73,53,76,83,82,84
Russia,5-3-2,I. Smolnikov,RB,DF,79.0,79,Right,152.4,69.9,873.2757499999984,30,Russia,3,3,,,73,61,69,79,57,72,49,46,75,72,84,90,80,75,76,67,85,93,68,57,65,71,77,72,41,73,76,76,80
Russia,5-3-2,G. Dzhikiya,CB,DF,77.0,83,Left,187.96,86.2,873.2757499999984,25,Russia,3,2,,,58,43,68,65,26,69,60,68,67,55,91,75,55,70,65,74,68,72,86,60,77,78,65,50,45,73,80,75,85
Russia,5-3-2,V. Vasin,CB,DF,77.0,77,Right,193.04,83.0,873.2757499999984,30,Russia,3,2,,,51,30,84,62,38,33,72,62,64,63,69,66,37,69,43,71,79,74,86,36,77,78,25,51,68,66,76,75,72
Russia,5-3-2,G. Schennikov,LWB,DF,75.0,76,Left,154.94,74.8,873.2757499999984,27,Russia,3,3,,,72,55,66,71,43,67,67,62,69,72,84,76,79,70,72,53,72,84,63,51,74,74,60,66,59,65,74,73,74
Russia,5-3-2,I. Denisov,CDM,MF,80.0,80,Right,175.26,69.9,873.2757499999984,34,Russia,3,3,,,66,61,63,82,60,73,62,54,74,78,67,65,77,76,76,71,70,85,64,63,88,80,64,74,62,77,81,81,73
Russia,5-3-2,R. Zobnin,CDM,MF,79.0,86,Right,182.88,74.8,873.2757499999984,25,Russia,3,4,77.0,LDM,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,63,67,70,75,64,72,57,77,81,79,76
Russia,5-3-2,D. Cheryshev,LM,MF,78.0,78,Left,152.4,73.9,873.2757499999984,28,Russia,4,3,77.0,LM,82,78,54,72,69,80,76,61,71,76,78,79,77,78,74,81,75,73,67,84,62,61,74,76,64,66,44,55,52
Russia,5-3-2,F. Smolov,ST,FW,81.0,81,Right,187.96,79.8,873.2757499999984,29,Russia,4,4,77.0,SUB,56,84,70,77,79,77,78,69,62,78,88,85,75,74,66,80,67,74,75,81,67,32,84,75,74,73,26,28,24
Russia,5-3-2,A. Dzyuba,ST,FW,78.0,78,Right,195.58,91.2,873.2757499999984,30,Russia,3,3,,,61,79,86,71,74,71,64,60,55,77,66,65,50,75,32,78,63,77,93,68,75,30,78,73,77,70,21,15,19
Saudi Arabia,4-5-1,M. Al Owais,GK,GK,71.0,73,Left,187.96,78.9,850.3324090909081,27,Saudi Arabia,3,1,,,14,20,20,25,12,14,16,16,23,17,41,49,37,68,61,18,74,35,62,12,17,24,10,66,19,57,13,20,13
Saudi Arabia,4-5-1,Y. Al Shahrani,LB,DF,72.0,74,Right,170.18,60.8,850.3324090909081,26,Saudi Arabia,5,3,,,70,48,54,71,55,67,68,65,66,70,87,85,80,68,73,68,52,78,58,66,64,71,68,61,62,63,68,67,70
Saudi Arabia,4-5-1,M. Hawsawi,CB,DF,72.0,75,Right,154.94,77.1,850.3324090909081,27,Saudi Arabia,3,2,,,37,43,77,55,34,46,38,33,42,60,67,61,63,68,50,56,86,64,76,47,71,73,33,38,43,61,71,70,73
Saudi Arabia,4-5-1,M. Al Buraik,RB,DF,71.0,73,Right,172.72,58.1,850.3324090909081,26,Saudi Arabia,3,3,,,76,62,51,66,43,69,67,67,68,70,78,85,65,66,75,64,77,83,68,50,58,63,72,69,55,63,65,67,69
Saudi Arabia,4-5-1,O. Hawsawi,CB,DF,71.0,71,Right,185.42,76.2,850.3324090909081,33,Saudi Arabia,3,2,,,26,20,68,68,21,41,30,26,48,48,68,70,70,71,49,40,80,74,86,32,76,72,45,36,36,61,61,71,69
Saudi Arabia,4-5-1,S. Al Faraj,CM,MF,73.0,73,Left,154.94,64.0,850.3324090909081,29,Saudi Arabia,4,3,,,72,65,59,77,70,71,71,66,74,75,66,72,81,73,69,74,71,67,71,67,66,65,66,76,61,73,67,67,66
Saudi Arabia,4-5-1,S. Al Dawsari,LM,MF,73.0,73,Right,175.26,68.0,850.3324090909081,27,Saudi Arabia,4,4,,,66,68,56,65,69,78,69,60,60,72,85,83,82,65,75,72,44,83,72,67,77,37,71,72,62,67,60,28,49
Saudi Arabia,4-5-1,N. Al Abed,LM,MF,72.0,72,Left,167.64,59.0,850.3324090909081,29,Saudi Arabia,4,4,,,70,69,43,73,63,71,66,64,69,75,78,79,77,65,74,73,64,64,63,74,75,36,67,73,73,66,60,39,40
Saudi Arabia,4-5-1,T. Al Jassam,CM,MF,72.0,72,Right,170.18,68.9,850.3324090909081,34,Saudi Arabia,3,3,,,61,65,67,74,59,70,70,73,72,73,69,67,80,71,70,66,59,72,73,70,71,70,67,67,75,74,68,72,71
Saudi Arabia,4-5-1,F. Al Muwallad,RM,MF,72.0,77,Right,170.18,68.0,850.3324090909081,24,Saudi Arabia,3,3,,,67,61,58,67,69,71,56,48,55,68,93,93,78,69,70,80,82,84,61,65,69,45,66,65,69,69,59,30,28
Saudi Arabia,4-5-1,N. Al Shamrani,ST,FW,70.0,70,Right,175.26,69.9,850.3324090909081,35,Saudi Arabia,3,2,,,55,77,70,58,67,58,61,46,57,54,75,73,74,66,66,67,90,86,73,69,77,43,76,52,79,74,20,23,30
Scotland,4-1-4-1,A. McGregor,GK,GK,75.0,75,Right,182.88,73.9,874.2073863636357,37,Scotland,3,1,75.0,GK,11,20,13,36,15,20,20,14,39,29,33,41,65,70,51,23,73,30,71,14,45,20,13,60,23,68,15,13,15
Scotland,4-1-4-1,A. Robertson,LB,DF,83.0,88,Left,152.4,64.0,874.2073863636357,24,Scotland,2,3,75.0,LB,87,57,63,76,32,76,74,30,68,78,83,86,78,83,74,67,62,93,66,60,80,81,66,74,55,79,81,83,78
Scotland,4-1-4-1,K. Tierney,LB,DF,76.0,86,Left,152.4,78.0,874.2073863636357,21,Scotland,3,3,75.0,SUB,74,52,59,72,27,75,72,56,66,73,87,91,76,72,77,79,69,88,76,66,82,71,64,70,36,74,72,73,74
Scotland,4-1-4-1,B. Douglas,LB,DF,74.0,74,Left,152.4,69.9,874.2073863636357,29,Scotland,3,3,,,83,58,61,73,49,64,83,80,68,72,76,76,75,69,73,76,68,83,59,66,71,68,68,72,69,70,70,72,71
Scotland,4-1-4-1,C. Berra,CB,DF,74.0,74,Left,190.5,92.1,874.2073863636357,34,Scotland,2,2,,,32,32,76,57,30,48,27,28,67,56,30,43,37,67,35,52,80,79,90,26,82,75,39,51,33,56,67,74,70
Scotland,4-1-4-1,R. Fraser,LM,MF,78.0,81,Right,162.56,69.9,874.2073863636357,25,Scotland,4,4,75.0,LM,77,70,30,76,43,81,70,67,65,76,90,87,94,72,96,60,60,72,50,69,65,45,74,77,60,71,45,53,42
Scotland,4-1-4-1,M. Ritchie,RM,MF,77.0,77,Left,172.72,76.2,874.2073863636357,29,Scotland,4,4,,,80,72,38,75,75,77,74,66,72,76,75,73,71,75,84,76,70,76,59,77,73,51,76,76,72,72,56,58,56
Scotland,4-1-4-1,M. Phillips,CAM,MF,76.0,76,Right,182.88,74.8,874.2073863636357,27,Scotland,4,4,75.0,SUB,80,69,54,68,58,79,78,48,65,75,86,86,78,71,71,77,54,68,78,72,54,32,71,74,61,67,49,45,34
Scotland,4-1-4-1,R. Snodgrass,RM,MF,76.0,76,Left,182.88,82.1,874.2073863636357,31,Scotland,3,3,,,82,71,44,74,65,76,82,82,72,80,61,65,72,73,67,81,57,73,70,77,82,46,76,79,73,77,42,56,41
Scotland,4-1-4-1,S. Brown,CDM,MF,76.0,76,Right,175.26,79.8,874.2073863636357,33,Scotland,3,3,,,53,44,50,79,42,70,55,44,70,72,64,66,74,72,73,70,77,85,77,48,88,76,47,56,74,86,76,75,71
Scotland,4-1-4-1,L. Griffiths,ST,FW,74.0,74,Left,175.26,77.1,874.2073863636357,28,Scotland,3,3,75.0,SUB,67,74,68,66,61,71,80,85,46,69,82,80,79,72,76,81,86,71,67,71,66,22,75,62,68,68,21,16,14
Senegal,4-3-3,A. Gomis,GK,GK,76.0,79,Right,193.04,79.8,872.7155681818168,25,Senegal,3,1,,,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10
Senegal,4-3-3,K. Koulibaly,CB,DF,88.0,91,Right,187.96,88.9,872.7155681818168,27,Senegal,3,2,,,30,22,83,68,14,69,28,28,60,63,70,75,50,82,40,55,81,75,94,15,87,88,24,49,33,80,91,88,87
Senegal,4-3-3,S. Sané,CB,DF,82.0,82,Right,195.58,84.8,872.7155681818168,28,Senegal,3,3,,,57,38,88,73,26,64,33,58,71,70,63,65,60,79,37,77,47,69,88,55,84,83,48,62,43,78,77,90,78
Senegal,4-3-3,K. Mbodji,CB,DF,77.0,77,Right,193.04,92.1,872.7155681818168,29,Senegal,3,3,,,39,45,81,61,63,61,35,55,66,68,61,66,38,68,30,76,66,73,93,58,80,71,37,41,62,73,76,78,76
Senegal,4-3-3,Y. Sabaly,RB,DF,76.0,79,Right,172.72,67.1,872.7155681818168,26,Senegal,4,3,,,75,33,55,76,37,74,59,38,59,74,73,76,78,76,82,43,64,77,67,34,67,77,72,45,43,70,73,80,76
Senegal,4-3-3,I. Gueye,CDM,MF,83.0,83,Right,175.26,66.2,872.7155681818168,29,Senegal,3,3,,,60,50,69,78,32,75,33,61,72,79,76,72,82,83,80,80,87,89,70,66,84,88,67,67,54,80,84,89,84
Senegal,4-3-3,K. Baldé,RM,MF,80.0,85,Right,154.94,79.8,872.7155681818168,24,Senegal,4,4,,,75,78,58,76,68,83,70,52,64,85,92,92,82,76,78,78,67,73,76,74,54,31,77,72,60,79,17,29,28
Senegal,4-3-3,I. Sarr,LM,MF,77.0,88,Right,185.42,76.2,872.7155681818168,21,Senegal,2,4,,,68,73,44,69,76,81,78,55,59,77,94,93,79,74,74,84,48,73,66,80,53,17,75,71,58,75,25,16,21
Senegal,4-3-3,S. Mané,LW,FW,86.0,87,Right,175.26,68.9,872.7155681818168,26,Senegal,4,4,,,73,84,62,79,71,87,74,64,71,86,95,93,91,86,86,82,75,84,67,74,73,35,87,82,71,80,42,42,38
Senegal,4-3-3,M. Niang,LW,FW,76.0,81,Right,182.88,78.0,872.7155681818168,24,Senegal,4,3,,,65,68,64,70,72,81,68,66,57,80,85,91,82,66,65,86,69,64,69,73,50,30,77,72,75,69,30,24,20
Senegal,4-3-3,M. Konaté,ST,FW,75.0,79,Right,182.88,78.0,872.7155681818168,25,Senegal,4,3,,,60,75,76,62,65,73,46,37,36,73,82,85,79,74,70,73,85,71,74,57,37,24,75,56,78,68,12,17,15
Serbia,4-3-3,M. Dmitrović,GK,GK,79.0,80,Left,193.04,89.8,874.1735454545448,27,Serbia,2,1,,,30,20,20,40,20,8,20,9,40,9,39,35,32,73,37,40,45,45,79,17,20,17,9,45,9,59,19,22,20
Serbia,4-3-3,A. Kolarov,LB,DF,83.0,83,Left,187.96,81.2,874.1735454545448,33,Serbia,3,3,,,90,60,80,78,64,80,85,88,77,77,74,73,63,86,58,95,80,85,77,86,86,82,78,77,80,90,82,83,81
Serbia,4-3-3,M. Nastasić,CB,DF,81.0,84,Left,187.96,83.0,874.1735454545448,25,Serbia,2,2,,,46,30,77,73,32,43,72,68,69,65,65,77,65,80,59,44,81,62,78,22,78,78,30,55,52,80,83,83,87
Serbia,4-3-3,N. Maksimović,CB,DF,78.0,81,Right,193.04,87.1,874.1735454545448,27,Serbia,3,2,,,45,22,79,59,28,49,29,23,59,61,62,68,49,71,58,39,67,67,86,29,78,80,29,31,26,70,79,80,79
Serbia,4-3-3,N. Pejčinović,CB,DF,77.0,77,Right,185.42,79.8,874.1735454545448,31,Serbia,3,2,,,67,30,80,67,44,45,47,31,61,63,43,62,58,72,60,59,89,71,80,44,82,77,30,56,37,71,75,75,76
Serbia,4-3-3,S. Milinković-Savić,CM,MF,85.0,90,Right,190.5,76.2,874.1735454545448,24,Serbia,4,4,,,64,80,86,85,74,86,78,75,85,87,68,70,66,80,59,83,85,85,88,80,73,78,79,85,56,82,75,77,72
Serbia,4-3-3,N. Matić,CDM,MF,84.0,84,Left,193.04,84.8,874.1735454545448,30,Serbia,3,3,,,71,64,74,84,73,80,72,67,82,79,52,59,44,80,50,83,67,84,85,75,80,84,69,73,64,83,82,82,75
Serbia,4-3-3,L. Fejsa,CDM,MF,81.0,81,Right,182.88,79.8,874.1735454545448,30,Serbia,3,2,,,50,49,73,77,53,68,43,57,73,72,52,55,57,77,58,73,73,90,78,62,91,84,50,62,56,75,82,83,77
Serbia,4-3-3,L. Jović,ST,FW,81.0,88,Right,182.88,87.1,874.1735454545448,21,Serbia,5,3,,,63,85,79,74,83,79,74,41,54,81,75,77,76,82,68,79,69,69,77,74,57,23,84,65,60,76,19,26,16
Serbia,4-3-3,A. Mitrović,ST,FW,78.0,83,Right,187.96,82.1,874.1735454545448,24,Serbia,4,3,,,29,78,85,70,76,66,39,52,43,75,60,66,67,77,66,82,82,64,90,70,89,14,82,68,70,76,25,24,13
Serbia,4-3-3,A. Prijović,ST,FW,77.0,77,Right,190.5,88.0,874.1735454545448,28,Serbia,3,3,,,45,79,80,64,62,70,52,43,55,75,74,72,54,74,51,73,74,75,86,68,69,31,80,55,66,80,28,33,29
Slovakia,4-3-3,M. Dúbravka,GK,GK,79.0,80,Right,190.5,79.8,873.1309090909076,30,Slovakia,2,1,,,12,10,12,48,11,19,15,13,45,33,49,44,44,73,60,22,73,40,60,17,26,25,10,54,20,59,19,15,14
Slovakia,4-3-3,M. Škriniar,CB,DF,86.0,93,Right,187.96,79.8,873.1309090909076,24,Slovakia,4,2,,,40,42,82,73,40,59,34,30,69,67,70,73,48,83,51,50,78,77,85,30,86,86,30,57,56,81,92,89,84
Slovakia,4-3-3,M. Škrtel,CB,DF,80.0,80,Right,190.5,81.2,873.1309090909076,34,Slovakia,2,2,,,39,35,83,68,43,46,33,27,67,57,49,62,49,72,52,46,73,76,86,35,82,79,33,28,39,71,77,82,78
Slovakia,4-3-3,P. Pekarík,RB,DF,75.0,75,Right,175.26,69.9,873.1309090909076,32,Slovakia,3,2,,,73,29,44,74,35,73,67,39,64,76,72,73,73,76,76,56,63,68,65,30,65,75,54,49,49,73,79,78,81
Slovakia,4-3-3,L. Štetina,CB,DF,72.0,75,Right,185.42,84.8,873.1309090909076,27,Slovakia,2,2,,,30,21,71,64,27,41,25,28,68,54,61,64,60,70,33,82,53,67,89,40,81,69,32,48,28,65,70,71,69
Slovakia,4-3-3,S. Lobotka,CM,MF,78.0,84,Right,170.18,64.0,873.1309090909076,24,Slovakia,4,4,,,68,59,45,84,43,77,68,55,76,82,70,66,78,74,84,62,82,86,59,65,57,74,67,76,56,74,69,74,68
Slovakia,4-3-3,J. Kucka,CM,MF,77.0,77,Right,185.42,83.9,873.1309090909076,32,Slovakia,3,3,,,68,65,75,76,68,75,66,69,76,75,66,65,72,79,54,85,90,87,90,78,86,78,73,70,71,75,77,77,78
Slovakia,4-3-3,A. Rusnák,CAM,MF,76.0,80,Right,175.26,73.0,873.1309090909076,24,Slovakia,4,3,,,75,71,39,77,74,73,73,72,74,77,76,73,85,72,75,79,55,74,53,77,59,38,73,76,69,74,51,49,38
Slovakia,4-3-3,E. Pačinda,LW,FW,72.0,72,Left,175.26,71.2,873.1309090909076,29,Slovakia,2,3,,,71,71,57,69,70,73,74,72,59,75,81,80,81,56,81,74,35,55,46,72,55,23,67,72,80,73,28,21,27
Slovakia,4-3-3,M. Bakoš,ST,FW,71.0,71,Right,182.88,76.2,873.1309090909076,35,Slovakia,4,3,,,62,76,76,66,67,63,53,71,53,66,57,61,56,59,64,74,64,77,71,66,66,13,75,52,66,66,22,18,25
Slovakia,4-3-3,A. Zreľák,ST,FW,69.0,74,Left,182.88,79.8,873.1309090909076,24,Slovakia,4,3,,,38,69,73,48,69,59,45,41,39,64,68,69,65,65,65,73,69,73,79,57,73,25,71,43,68,58,27,26,19
Slovenia,5-3-2,J. Oblak,GK,GK,90.0,93,Right,187.96,87.1,873.927613636363,26,Slovenia,3,1,75.0,SUB,13,11,15,29,13,12,13,14,26,16,43,60,67,86,49,22,76,41,78,12,34,19,11,65,11,70,27,12,18
Slovenia,5-3-2,B. Jokič,LWB,DF,75.0,75,Left,175.26,77.1,873.927613636363,32,Slovenia,3,2,,,76,48,65,74,56,62,67,59,69,74,79,79,71,69,76,68,81,77,76,61,81,74,60,55,49,75,62,76,75
Slovenia,5-3-2,M. Mevlja,CB,DF,75.0,77,Right,190.5,83.0,873.927613636363,28,Slovenia,3,2,,,52,34,73,70,48,55,42,42,72,58,71,69,65,71,52,47,63,71,81,32,63,78,35,54,47,75,78,78,77
Slovenia,5-3-2,S. Anđelković,CB,DF,74.0,74,Right,185.42,82.1,873.927613636363,33,Slovenia,2,2,,,41,25,70,56,37,46,39,31,50,56,62,69,52,72,52,59,76,56,89,58,72,73,27,31,36,66,72,74,73
Slovenia,5-3-2,N. Skubic,RB,DF,73.0,73,Right,152.4,74.8,873.927613636363,29,Slovenia,3,3,75.0,RB,75,44,64,69,60,72,31,34,64,72,73,70,71,68,67,63,71,79,70,46,74,74,69,56,77,66,72,73,69
Slovenia,5-3-2,B. Cesar,CB,DF,73.0,73,Left,190.5,88.9,873.927613636363,36,Slovenia,3,2,,,20,14,74,54,28,54,24,27,54,58,33,31,30,66,34,47,72,33,92,32,70,78,20,25,46,75,60,77,73
Slovenia,5-3-2,K. Kampl,CM,MF,83.0,83,Right,152.4,67.1,873.927613636363,28,Slovenia,4,3,,,72,63,34,84,68,86,78,75,79,84,84,71,91,84,80,69,67,88,47,73,64,75,73,82,64,83,65,64,59
Slovenia,5-3-2,V. Birsa,CAM,MF,80.0,80,Left,182.88,81.2,873.927613636363,32,Slovenia,4,4,75.0,SUB,78,62,60,82,73,84,78,78,76,86,70,74,68,76,68,84,68,69,77,83,55,49,75,82,76,80,68,52,40
Slovenia,5-3-2,B. Verbič,LM,MF,79.0,82,Right,152.4,69.9,873.927613636363,25,Slovenia,3,4,75.0,LM,70,74,65,75,68,81,63,65,69,80,85,81,78,79,81,70,72,77,72,71,74,32,80,75,63,76,54,34,33
Slovenia,5-3-2,J. Iličić,CF,FW,81.0,81,Left,190.5,78.9,873.927613636363,31,Slovenia,3,4,75.0,RM,78,78,58,82,80,83,77,84,74,87,67,70,70,80,56,87,33,64,74,87,58,46,80,82,78,80,53,32,26
Slovenia,5-3-2,R. Berić,ST,FW,74.0,75,Right,187.96,83.0,873.927613636363,27,Slovenia,3,3,75.0,ST,52,80,73,72,69,67,65,56,65,72,62,55,58,71,58,73,71,69,77,67,65,38,81,70,71,71,38,30,23
South Africa,3-5-2,B. Khuzwayo,GK,GK,70.0,72,Right,190.5,74.8,871.9539999999986,29,South Africa,2,1,,,16,14,12,34,14,20,18,12,35,22,35,42,31,52,49,21,61,26,59,13,19,19,13,43,22,34,17,9,8
South Africa,3-5-2,T. Hlatshwayo,CB,DF,74.0,75,Right,187.96,88.0,871.9539999999986,29,South Africa,3,2,,,39,21,76,69,29,31,31,32,51,34,58,61,49,64,33,51,65,50,84,23,78,71,29,26,45,71,78,77,75
South Africa,3-5-2,A. Mobara,RB,DF,72.0,77,Right,175.26,68.9,871.9539999999986,25,South Africa,4,3,,,65,50,72,72,49,68,48,59,66,69,80,76,68,66,66,57,75,71,51,56,55,68,64,60,43,62,76,73,73
South Africa,3-5-2,R. Mphahlele,RB,DF,71.0,71,Right,185.42,79.8,871.9539999999986,29,South Africa,3,3,71.0,RB,68,24,63,64,32,64,45,42,67,72,74,72,59,59,69,32,63,73,71,49,39,69,59,49,36,74,73,77,73
South Africa,3-5-2,S. Tshabalala,LM,MF,76.0,76,Left,170.18,64.9,871.9539999999986,34,South Africa,2,4,,,74,72,39,73,72,78,73,75,65,76,78,77,80,75,90,69,52,85,60,78,49,37,73,78,64,74,62,40,32
South Africa,3-5-2,T. Serero,CM,MF,75.0,75,Right,172.72,68.0,871.9539999999986,28,South Africa,4,3,,,50,51,46,78,46,74,66,43,70,80,83,77,83,77,90,48,60,83,39,48,68,79,63,72,49,77,65,72,59
South Africa,3-5-2,S. Vilakazi,CAM,MF,74.0,74,Right,170.18,74.8,871.9539999999986,29,South Africa,3,4,,,64,73,46,73,63,75,66,65,69,74,78,75,66,72,72,68,56,79,63,70,38,29,72,71,34,77,72,42,39
South Africa,3-5-2,K. Dolly,CAM,MF,74.0,77,Left,170.18,69.9,871.9539999999986,26,South Africa,4,3,,,71,66,23,74,60,76,70,68,70,75,84,77,83,67,88,63,67,60,45,74,59,28,65,72,54,66,55,32,24
South Africa,3-5-2,B. Zungu,CDM,MF,74.0,77,Right,182.88,76.2,871.9539999999986,26,South Africa,2,3,,,72,65,59,75,71,76,75,59,73,77,62,64,68,73,66,70,76,82,74,61,74,71,67,72,69,75,67,72,69
South Africa,3-5-2,P. Tau,ST,FW,75.0,81,Right,167.64,64.9,871.9539999999986,24,South Africa,4,4,,,75,85,52,75,69,80,76,63,56,83,79,76,72,73,88,68,47,60,36,72,40,29,82,77,68,79,38,35,25
South Africa,3-5-2,L. Mothiba,ST,FW,74.0,83,Right,182.88,76.2,871.9539999999986,23,South Africa,3,3,71.0,ST,54,78,70,68,69,70,59,51,53,74,72,74,61,70,68,70,67,69,74,66,55,24,76,59,68,75,32,15,12
Spain,4-1-4-1,De Gea,GK,GK,91.0,93,Right,193.04,76.2,873.2947954545439,28,Spain,3,1,85.0,GK,17,13,21,50,13,18,21,19,51,38,57,58,62,90,43,31,67,43,64,12,38,30,12,68,40,70,25,21,13
Spain,4-1-4-1,Sergio Ramos,CB,DF,90.0,90,Right,182.88,82.1,873.2947954545439,32,Spain,3,3,85.0,RCB,66,63,91,80,69,65,74,72,83,83,76,75,78,88,66,79,93,84,83,62,90,88,67,69,82,84,87,89,90
Spain,4-1-4-1,Piqué,CB,DF,88.0,88,Right,193.04,84.8,873.2947954545439,32,Spain,3,2,,,57,65,83,82,57,63,58,43,80,82,54,63,58,86,36,62,74,65,85,51,76,88,64,70,69,89,91,87,85
Spain,4-1-4-1,Jordi Alba,LB,DF,87.0,87,Left,170.18,68.0,873.2947954545439,29,Spain,3,3,85.0,LB,87,73,70,84,60,80,80,63,74,84,93,93,90,83,85,64,81,91,61,66,77,84,80,76,59,82,74,84,84
Spain,4-1-4-1,Azpilicueta,RB,DF,86.0,86,Right,152.4,76.2,873.2947954545439,29,Spain,3,2,85.0,SUB,81,46,76,81,51,69,68,58,80,77,76,76,72,88,73,68,76,87,71,60,82,89,62,74,66,78,88,90,86
Spain,4-1-4-1,David Silva,CAM,MF,90.0,90,Left,172.72,67.1,873.2947954545439,33,Spain,2,4,,,84,76,54,93,82,89,82,77,86,94,70,64,92,90,90,72,64,76,52,75,57,50,89,92,75,93,59,53,29
Spain,4-1-4-1,Sergio Busquets,CDM,MF,89.0,89,Right,187.96,76.2,873.2947954545439,30,Spain,3,3,85.0,CDM,62,67,68,89,44,80,66,68,82,88,50,52,66,87,52,61,66,86,77,54,85,87,77,87,60,93,90,86,80
Spain,4-1-4-1,Thiago,CM,MF,87.0,87,Right,175.26,69.9,873.2947954545439,27,Spain,3,5,85.0,SUB,72,69,54,90,90,90,85,77,87,90,78,69,90,86,86,76,75,75,59,79,56,78,79,86,75,85,67,67,71
Spain,4-1-4-1,Isco,CAM,MF,87.0,90,Right,175.26,78.9,873.2947954545439,26,Spain,3,4,85.0,LW,75,79,55,86,65,94,88,76,81,95,75,69,87,77,90,69,64,70,59,85,58,64,78,86,76,86,60,64,51
Spain,4-1-4-1,Iniesta,CM,MF,85.0,85,Right,170.18,68.0,873.2947954545439,34,Spain,4,4,,,77,69,54,90,75,88,80,70,84,91,70,66,79,84,84,67,47,58,58,70,58,65,78,93,71,89,68,57,56
Spain,4-1-4-1,Marco Asensio,LW,FW,84.0,89,Left,182.88,76.2,873.2947954545439,23,Spain,3,4,85.0,RW,82,80,57,83,79,85,83,76,81,85,85,82,79,82,76,86,58,76,61,88,45,45,82,82,62,83,40,42,39
Sweden,5-3-2,R. Olsen,GK,GK,78.0,78,Right,195.58,86.2,873.1805227272711,29,Sweden,2,1,76.0,GK,20,11,16,32,16,11,18,16,37,18,31,40,32,73,33,20,40,37,75,14,27,20,13,55,26,45,22,12,16
Sweden,5-3-2,V. Lindelöf,CB,DF,81.0,87,Right,187.96,79.8,873.1805227272711,24,Sweden,4,3,76.0,SUB,64,42,77,79,41,70,64,64,78,76,74,76,71,80,63,68,78,77,78,57,80,81,53,69,55,81,80,82,80
Sweden,5-3-2,A. Granqvist,CB,DF,80.0,80,Right,193.04,83.9,873.1805227272711,33,Sweden,4,2,,,49,51,81,73,37,49,36,40,67,63,46,49,55,76,36,74,64,67,83,59,81,82,54,49,79,78,82,83,79
Sweden,5-3-2,P. Jansson,CB,DF,77.0,79,Right,195.58,86.2,873.1805227272711,28,Sweden,3,2,76.0,RCB,29,29,74,68,41,64,49,40,59,66,54,69,53,69,31,68,54,71,90,50,80,75,28,50,39,69,77,78,75
Sweden,5-3-2,L. Augustinsson,LB,DF,77.0,82,Left,154.94,72.1,873.1805227272711,24,Sweden,2,3,76.0,LB,78,55,56,73,54,73,75,70,74,74,77,79,76,73,72,69,69,89,65,59,68,73,65,73,62,74,73,76,77
Sweden,5-3-2,O. Wendt,LB,DF,77.0,77,Left,154.94,82.1,873.1805227272711,33,Sweden,3,3,,,79,58,64,78,50,75,77,60,74,78,75,76,73,78,69,76,68,73,67,66,72,76,73,73,65,75,72,78,74
